(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Group 64 (1952 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 54 (1888 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 3 (282 verts)	-1	True	False	True	1	[Blocker-Carrera Marble (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 24x13 times]
		Group 58 (2126 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 56 (2108 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 62 (1952 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 39 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 45 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 43 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 33 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 52 (1888 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 37 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 35 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 17 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 23 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 29 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 19 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 24 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		Group 102 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 21 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 27 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 104 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 11 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 13 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 106 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 25 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 15 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 108 (2108 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 3 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		Group 10 (2146 verts)	-1	True	True	True	3	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_000 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 180x72 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group 119 (28709 verts)	-1	True	False	True	3	[Bridge-Metal_Rough (UnityEngine.Material)] [Bridge-踏石 (UnityEngine.Material)] [Bridge-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 358x329 times]
		Group 100 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 12 (968 verts)	-1	True	False	True	2	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 216x107 times]
		Group 23 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 21 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 5 (43716 verts)	-1	True	False	True	9	[Bridge-外壁 (UnityEngine.Material)] [Bridge-[Color_007]1 (UnityEngine.Material)] [Bridge-Blue Glass (UnityEngine.Material)] [Bridge-Stone_Brushed_Khaki (UnityEngine.Material)] [Bridge-本体手摺石 (UnityEngine.Material)] [Bridge-踏石 (UnityEngine.Material)] [Bridge-Roofing_Shingles_Wood (UnityEngine.Material)] [Bridge-Cladding_Stucco_White (UnityEngine.Material)] [Bridge-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2876x2927 times]
		Group 16 (8927 verts)	-1	True	True	True	2	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 94x246 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group 22 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		Group 5 (324 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 48x37 times]
		Group 18 (344 verts)	-1	True	False	True	2	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 71x55 times]
		Group 3 (2486 verts)	-1	True	False	True	7	[Bridge-外壁 (UnityEngine.Material)] [Bridge-本体手摺石 (UnityEngine.Material)] [Bridge-Stone_Brushed_Khaki (UnityEngine.Material)] [Bridge-_defaultMat (UnityEngine.Material)] [Bridge-踏石 (UnityEngine.Material)] [Bridge-Metal_Rough (UnityEngine.Material)] [Bridge-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 120x102 times]
		Group 7 (324 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 48x37 times]
		Group 20 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		Railings_1 (3245 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 862x83 times]
		Stairs1 (5192 verts)	-1	True	True	True	3	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 828x582 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		windowSlider48x48 1 (312 verts)	-1	True	False	True	3	[Oil Rig-_defaultMat (UnityEngine.Material)] [Oil Rig-_Gray Glass_1 (UnityEngine.Material)] [Oil Rig-_Ivory_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 45x44 times]
		Ramp1 (876 verts)	-1	True	True	True	2	[Oil Rig-Color_000 (UnityEngine.Material)] [Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 720x517 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group#49 (3868 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 123x160 times]
		Ramp1 1 (876 verts)	-1	True	True	True	2	[Oil Rig-Color_000 (UnityEngine.Material)] [Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 720x517 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		windowSlider48x48 (312 verts)	-1	True	False	True	3	[Oil Rig-_defaultMat (UnityEngine.Material)] [Oil Rig-_Gray Glass_1 (UnityEngine.Material)] [Oil Rig-_Ivory_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 45x44 times]
		Platform_Leg_Large (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		Platform_Leg_Large 3 (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		Railings2 (2380 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 665x340 times]
		Platform_Leg_Large 1 (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		Stairs1#2 (5184 verts)	-1	True	True	True	3	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 828x582 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Railings2#1 (3134 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 866x442 times]
		Platform_Leg_Large 2 (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 3 (1394 verts)	-1	True	False	True	1	[Crain-0056_Yellow (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 303x192 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Base_Platform (2300 verts)	-1	True	False	True	2	[Oil Rig-Color_000 (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 862x460 times]
		Group 5 (5380 verts)	-1	True	False	True	1	[Crain-0056_Yellow (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 157x1197 times]
		Group 112 (1888 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 110 (2126 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 7 (10912 verts)	-1	True	True	True	9	[Crain-0056_Yellow (UnityEngine.Material)] [Crain-0135_DarkGray (UnityEngine.Material)] [Crain-Metal_Aluminum_Anodized (UnityEngine.Material)] [Crain-_1 (UnityEngine.Material)] [Crain-Color_000 (UnityEngine.Material)] [Crain-Translucent_Glass_Gray (UnityEngine.Material)] [Crain-Concrete_Form_4x8 (UnityEngine.Material)] [Crain-Color_009 (UnityEngine.Material)] [Crain-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4184x2234 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Rig 1 (6945 verts)	-1	True	True	True	8	[Oil Rig-Color_006 (UnityEngine.Material)] [Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-_defaultMat (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] [Oil Rig-[Color_000]1 (UnityEngine.Material)] [Oil Rig-Color_I01 (UnityEngine.Material)] [Oil Rig-Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2314x2125 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group 48 (1888 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 50 (1874 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 1 (2878 verts)	-1	True	False	True	1	[Crain-0056_Yellow (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 420x400 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 90 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 96 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 117 (1874 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 92 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 56 (2108 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 78 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 94 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 115 (1888 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 7_MeshPart0 (65532 verts)	-1	True	False	True	6	[Bridge-Metal_Rough (UnityEngine.Material)] [Bridge-Stone_Vein_Gray (UnityEngine.Material)] [Bridge-本体手摺石 (UnityEngine.Material)] [Bridge-Stone_Brushed_Khaki (UnityEngine.Material)] [Bridge-踏石 (UnityEngine.Material)] [Bridge-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 884x862 times]
		Group 82 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 88 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 7_MeshPart1 (21166 verts)	-1	True	False	True	3	[Bridge-Metal_Rough (UnityEngine.Material)] [Bridge-踏石 (UnityEngine.Material)] [Bridge-Stone_Brushed_Khaki (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 890x855 times]
